Year,Month,Day,Temperature
1943,4,6,14.9
1943,4,7,14.9
1943,5,18,14.9
1943,5,23,14.9
1943,9,16,14.9
1943,10,25,14.9
1943,3,3,15
1943,3,31,15
1943,3,7,15.1
1943,3,23,15.1
1943,3,28,15.1
1943,5,26,15.1
1943,5,29,15.1
1943,6,26,15.1
1943,12,26,15.1
1943,12,29,15.1
1943,12,31,15.1
1943,3,12,15.2
1943,5,3,15.2
1943,7,15,15.2
1943,12,13,15.2
1943,12,28,15.2
1943,3,5,15.3
1943,3,8,15.3
1943,6,27,15.3
1943,7,19,15.3
1943,3,4,15.4
1943,3,13,15.4
1943,9,12,15.4
1943,12,8,15.5
1943,12,27,15.5
1943,3,6,15.6
1943,4,15,15.6
1943,5,19,15.6
1943,7,9,15.6
1943,12,15,15.6
1943,12,16,15.6
1943,3,10,15.7
1943,3,16,15.7
1943,3,26,15.7
1943,5,24,15.7
1943,12,14,15.7
1943,12,17,15.7
1943,12,22,15.7
1943,12,24,15.7
1943,3,15,15.8
1943,3,18,15.8
1943,3,24,15.8
1943,3,27,15.8
1943,3,30,15.8
1943,4,14,15.8
1943,5,4,15.8
1943,5,30,15.8
1943,7,26,15.8
1943,7,28,15.8
1943,10,1,15.8
1943,11,28,15.8
1943,12,7,15.8
1943,12,9,15.8
1943,12,18,15.8
1943,3,21,15.9
1943,4,16,15.9
1943,5,20,15.9
1943,6,15,15.9
1943,7,1,15.9
1943,12,3,15.9
1943,12,4,15.9
1943,12,12,15.9
1943,12,19,15.9
1943,12,21,15.9
1943,12,23,15.9
1943,12,25,15.9
1943,3,22,16
1943,3,25,16
1943,4,17,16
1943,6,19,16
1943,6,20,16
1943,7,13,16
1943,10,5,16
1943,10,27,16
1943,12,5,16
1943,12,10,16
1943,12,11,16
1943,3,9,16.1
1943,3,14,16.1
1943,5,10,16.1
1943,5,28,16.1
1943,7,20,16.1
1943,9,22,16.1
1943,10,29,16.1
1943,11,13,16.1
1943,11,30,16.1
1943,12,6,16.1
1943,7,14,16.2
1943,10,4,16.2
1943,10,15,16.2
1943,11,15,16.2
1943,11,29,16.2
1943,5,6,16.3
1943,5,21,16.3
1943,10,2,16.3
1943,11,12,16.3
1943,11,14,16.3
1943,12,2,16.3
1943,12,20,16.3
1943,6,17,16.4
1943,9,11,16.4
1943,11,5,16.4
1943,11,16,16.4
1943,11,27,16.4
1943,12,1,16.4
1943,6,30,16.5
1943,8,29,16.5
1943,9,30,16.5
1943,11,7,16.5
1943,11,11,16.5
1943,3,11,16.6
1943,6,24,16.6
1943,7,23,16.6
1943,10,28,16.6
1943,11,4,16.6
1943,11,17,16.6
1943,11,22,16.6
1943,11,26,16.6
1943,9,18,16.7
1943,10,21,16.7
1943,10,23,16.7
1943,11,2,16.7
1943,11,6,16.7
1943,11,8,16.7
1943,11,18,16.7
1943,11,23,16.7
1943,11,24,16.7
1943,11,25,16.7
1943,5,9,16.8
1943,6,22,16.8
1943,9,10,16.8
1943,5,8,16.9
1943,10,30,16.9
1943,7,25,17
1943,9,19,17
1943,10,7,17
1943,10,26,17
1943,10,31,17
1943,7,7,17.1
1943,7,27,17.1
1943,9,17,17.1
1943,11,3,17.1
1943,11,10,17.1
1943,11,19,17.1
1943,5,27,17.2
1943,6,18,17.2
1943,9,5,17.2
1943,9,20,17.2
1943,11,21,17.2
1943,7,24,17.3
1943,9,6,17.3
1943,9,7,17.3
1943,9,23,17.3
1943,11,1,17.3
1943,11,9,17.3
1943,9,21,17.4
1943,11,20,17.4
1943,8,19,17.5
1943,5,16,17.6
1943,10,16,17.6
1943,10,22,17.6
1943,10,24,17.6
1943,5,22,17.7
1943,6,14,17.7
1943,8,18,17.7
1943,5,11,17.8
1943,6,12,17.9
1943,6,13,17.9
1943,6,28,17.9
1943,10,17,17.9
1943,6,4,18
1943,6,5,18
1943,8,17,18
1943,6,7,18.1
1943,5,12,18.2
1943,5,13,18.3
1943,9,2,18.3
1943,10,3,18.3
1943,10,19,18.3
1943,5,15,18.4
1943,5,31,18.4
1943,6,3,18.4
1943,7,12,18.4
1943,8,15,18.4
1943,10,20,18.4
1943,6,2,18.5
1943,6,6,18.5
1943,10,18,18.5
1943,6,1,18.6
1943,6,8,18.6
1943,6,11,18.6
1943,8,28,18.6
1943,6,9,18.7
1943,6,10,18.7
1943,6,16,18.8
1943,8,20,18.8
1943,9,9,18.8
1943,8,24,18.9
1943,8,31,18.9
1943,9,8,18.9
1943,9,27,18.9
1943,10,8,18.9
1943,5,14,19
1943,7,22,19
1943,9,4,19
1943,9,28,19
1943,6,21,19.1
1943,9,3,19.1
1943,9,24,19.1
1943,10,9,19.1
1943,10,14,19.1
1943,9,29,19.2
1943,9,26,19.3
1943,7,31,19.4
1943,8,16,19.4
1943,8,27,19.4
1943,10,13,19.4
1943,8,30,19.5
1943,9,1,19.6
1943,8,25,19.7
1943,9,25,19.7
1943,10,11,20
1943,7,29,20.1
1943,8,14,20.1
1943,8,26,20.1
1943,10,10,20.1
1943,10,12,20.1
1943,7,30,20.3
1943,8,11,20.4
1943,8,9,21
1943,8,1,21.2
1943,8,12,21.3
1943,8,2,21.6
1943,8,22,21.6
1943,8,10,21.8
1943,8,21,21.8
1943,8,23,21.8
1943,8,3,22.3
1943,8,13,22.3
1943,8,6,22.4
1943,8,7,22.5
1943,8,8,22.5
1943,8,5,22.6
1943,8,4,22.8
1942,5,13,13.3
1942,2,12,13.5
1942,1,3,13.7
1942,1,11,13.7
1942,2,10,13.7
1942,2,20,13.7
1942,2,23,13.7
1942,2,24,13.7
1942,3,28,13.7
1942,4,13,13.7
1942,5,10,13.7
1942,2,8,13.8
1942,2,21,13.8
1942,3,1,13.8
1942,3,15,13.8
1942,1,7,13.9
1942,2,9,13.9
1942,2,17,13.9
1942,2,22,13.9
1942,3,2,13.9
1942,4,1,13.9
1942,12,31,13.9
1942,1,4,14
1942,1,6,14
1942,1,10,14
1942,1,12,14
1942,2,2,14
1942,2,4,14
1942,2,5,14
1942,2,11,14
1942,2,14,14
1942,2,15,14
1942,2,25,14
1942,2,26,14
1942,2,28,14
1942,3,16,14
1942,3,25,14
1942,1,2,14.1
1942,1,5,14.1
1942,1,8,14.1
1942,1,9,14.1
1942,2,3,14.1
1942,2,6,14.1
1942,2,16,14.1
1942,2,18,14.1
1942,2,19,14.1
1942,2,27,14.1
1942,3,4,14.1
1942,3,5,14.1
1942,3,7,14.1
1942,3,8,14.1
1942,3,29,14.1
1942,1,13,14.2
1942,1,15,14.2
1942,1,29,14.2
1942,2,1,14.2
1942,2,7,14.2
1942,2,13,14.2
1942,3,27,14.2
1942,4,2,14.2
1942,12,30,14.2
1942,1,1,14.3
1942,1,14,14.3
1942,1,30,14.3
1942,3,3,14.3
1942,3,17,14.3
1942,3,26,14.3
1942,12,7,14.3
1942,12,28,14.3
1942,1,19,14.4
1942,1,21,14.4
1942,1,31,14.4
1942,3,18,14.4
1942,3,20,14.4
1942,3,21,14.4
1942,4,14,14.4
1942,4,20,14.4
1942,5,14,14.4
1942,12,27,14.4
1942,12,29,14.4
1942,1,16,14.5
1942,1,20,14.5
1942,3,9,14.5
1942,3,22,14.5
1942,3,23,14.5
1942,3,30,14.5
1942,4,5,14.5
1942,1,22,14.6
1942,3,6,14.6
1942,3,11,14.6
1942,3,13,14.6
1942,3,31,14.6
1942,4,3,14.6
1942,9,9,14.6
1942,12,26,14.6
1942,1,17,14.7
1942,1,18,14.7
1942,1,25,14.7
1942,3,10,14.7
1942,3,14,14.7
1942,12,6,14.7
1942,1,23,14.8
1942,12,12,14.8
1942,1,27,14.9
1942,3,12,14.9
1942,3,19,14.9
1942,3,24,14.9
1942,4,15,14.9
1942,4,18,14.9
1942,8,15,14.9
1942,9,11,14.9
1942,12,13,14.9
1942,12,17,14.9
1942,12,18,14.9
1942,12,23,14.9
1942,1,26,15
1942,4,4,15
1942,4,7,15
1942,4,9,15
1942,12,9,15
1942,12,11,15
1942,12,22,15
1942,1,24,15.1
1942,4,6,15.1
1942,4,12,15.1
1942,9,12,15.1
1942,12,8,15.1
1942,12,10,15.1
1942,12,14,15.1
1942,12,16,15.1
1942,1,28,15.2
1942,4,10,15.2
1942,4,11,15.2
1942,9,15,15.2
1942,12,15,15.2
1942,12,24,15.2
1942,12,25,15.2
1942,4,8,15.4
1942,5,2,15.4
1942,9,10,15.4
1942,9,16,15.4
1942,11,20,15.4
1942,12,19,15.4
1942,9,13,15.5
1942,12,20,15.5
1942,12,21,15.5
1942,5,1,15.6
1942,12,1,15.6
1942,12,3,15.6
1942,12,4,15.6
1942,12,5,15.6
1942,4,16,15.7
1942,4,22,15.7
1942,4,17,15.8
1942,11,24,15.8
1942,11,30,15.8
1942,12,2,15.8
1942,4,19,15.9
1942,11,23,15.9
1942,4,21,16
1942,4,25,16
1942,4,30,16
1942,5,4,16
1942,5,12,16
1942,9,17,16
1942,11,21,16
1942,11,22,16
1942,11,26,16
1942,11,27,16
1942,11,28,16
1942,11,29,16
1942,4,24,16.1
1942,5,5,16.1
1942,5,7,16.1
1942,5,11,16.1
1942,5,20,16.1
1942,8,16,16.1
1942,11,10,16.1
1942,4,23,16.2
1942,5,6,16.2
1942,7,24,16.2
1942,7,25,16.2
1942,5,8,16.3
1942,5,17,16.3
1942,5,27,16.3
1942,7,9,16.3
1942,6,27,16.4
1942,7,2,16.4
1942,4,26,16.5
1942,4,29,16.5
1942,5,3,16.5
1942,6,7,16.5
1942,10,12,16.5
1942,5,15,16.6
1942,5,16,16.6
1942,7,7,16.6
1942,9,7,16.6
1942,11,17,16.6
1942,4,28,16.7
1942,5,9,16.7
1942,4,27,16.8
1942,8,25,16.8
1942,11,16,16.8
1942,11,18,16.8
1942,11,19,16.8
1942,5,18,17
1942,5,25,17.1
1942,9,14,17.1
1942,11,13,17.1
1942,7,8,17.2
1942,7,30,17.2
1942,5,19,17.3
1942,9,21,17.3
1942,9,22,17.3
1942,11,12,17.3
1942,6,10,17.4
1942,7,3,17.4
1942,7,29,17.4
1942,7,31,17.4
1942,9,18,17.4
1942,11,5,17.4
1942,11,11,17.4
1942,11,14,17.4
1942,5,22,17.5
1942,5,24,17.5
1942,7,5,17.5
1942,9,23,17.5
1942,10,25,17.5
1942,11,9,17.5
1942,7,28,17.6
1942,8,8,17.6
1942,11,15,17.6
1942,5,23,17.7
1942,5,21,17.8
1942,5,29,17.8
1942,7,1,17.8
1942,11,6,17.8
1942,11,7,17.8
1942,11,8,17.8
1942,6,25,17.9
1942,10,26,17.9
1942,10,29,17.9
1942,10,30,17.9
1942,5,26,18
1942,5,28,18.1
1942,9,8,18.1
1942,10,13,18.1
1942,11,1,18.1
1942,11,2,18.1
1942,11,4,18.1
1942,6,1,18.2
1942,6,8,18.2
1942,6,12,18.2
1942,6,15,18.2
1942,6,20,18.2
1942,6,21,18.2
1942,7,11,18.2
1942,7,27,18.2
1942,8,7,18.2
1942,8,10,18.2
1942,8,18,18.2
1942,10,31,18.2
1942,5,30,18.3
1942,7,4,18.3
1942,8,9,18.3
1942,9,19,18.3
1942,9,20,18.3
1942,10,21,18.3
1942,10,28,18.3
1942,6,11,18.4
1942,6,13,18.4
1942,6,17,18.4
1942,7,6,18.4
1942,8,1,18.4
1942,11,3,18.4
1942,6,18,18.5
1942,6,30,18.5
1942,7,12,18.5
1942,5,31,18.6
1942,6,14,18.6
1942,6,3,18.7
1942,6,5,18.7
1942,6,6,18.7
1942,6,16,18.7
1942,6,19,18.7
1942,7,17,18.7
1942,9,26,18.7
1942,9,27,18.7
1942,9,28,18.7
1942,10,15,18.7
1942,10,27,18.7
1942,6,4,18.8
1942,6,9,18.8
1942,6,22,18.8
1942,8,24,18.8
1942,10,18,18.8
1942,6,26,18.9
1942,6,28,18.9
1942,6,29,18.9
1942,9,29,18.9
1942,10,14,18.9
1942,10,20,18.9
1942,6,2,19
1942,8,4,19
1942,10,17,19
1942,6,23,19.1
1942,8,3,19.1
1942,8,12,19.1
1942,9,5,19.1
1942,9,6,19.1
1942,9,24,19.1
1942,10,16,19.1
1942,10,22,19.1
1942,7,14,19.2
1942,8,27,19.2
1942,10,11,19.2
1942,10,19,19.2
1942,6,24,19.3
1942,7,23,19.3
1942,8,2,19.3
1942,10,23,19.3
1942,10,24,19.3
1942,7,21,19.4
1942,8,13,19.4
1942,9,4,19.4
1942,10,2,19.4
1942,10,5,19.4
1942,8,5,19.5
1942,8,11,19.5
1942,10,4,19.5
1942,7,10,19.6
1942,7,26,19.6
1942,9,3,19.6
1942,9,25,19.6
1942,10,3,19.6
1942,10,9,19.6
1942,10,10,19.6
1942,9,30,19.7
1942,10,8,19.7
1942,7,13,19.8
1942,10,7,19.9
1942,7,18,20
1942,8,14,20
1942,8,30,20
1942,10,1,20
1942,10,6,20
1942,7,16,20.1
1942,8,6,20.2
1942,8,29,20.3
1942,9,2,20.3
1942,9,1,20.4
1942,7,15,20.5
1942,7,22,20.5
1942,8,23,20.5
1942,8,31,20.5
1942,8,28,20.6
1942,7,20,20.8
1942,8,26,20.8
1942,8,17,20.9
1942,8,22,20.9
1942,8,19,21.1
1942,8,20,21.3
1942,7,19,21.4
1942,8,21,21.7
1941,4,29,13.3
1941,5,9,13.4
1941,7,3,14
1941,5,19,14.2
1941,6,14,14.2
1941,12,28,14.2
1941,7,19,14.3
1941,8,22,14.3
1941,12,25,14.3
1941,6,20,14.5
1941,12,27,14.5
1941,6,11,14.6
1941,7,2,14.6
1941,12,26,14.6
1941,5,18,14.7
1941,5,17,14.8
1941,8,23,14.8
1941,5,26,14.9
1941,7,18,14.9
1941,12,29,14.9
1941,7,14,15
1941,11,21,15
1941,12,30,15
1941,2,2,15.1
1941,2,3,15.1
1941,5,27,15.1
1941,6,13,15.1
1941,6,23,15.1
1941,7,16,15.1
1941,12,22,15.1
1941,12,31,15.1
1941,2,4,15.2
1941,1,24,15.3
1941,6,12,15.3
1941,7,1,15.3
1941,7,4,15.3
1941,1,19,15.4
1941,1,20,15.4
1941,1,23,15.4
1941,1,25,15.4
1941,1,26,15.4
1941,1,29,15.4
1941,1,31,15.4
1941,2,1,15.4
1941,2,5,15.4
1941,2,7,15.4
1941,2,8,15.4
1941,4,17,15.4
1941,5,1,15.4
1941,7,11,15.4
1941,7,12,15.4
1941,7,13,15.4
1941,9,10,15.4
1941,9,21,15.4
1941,12,23,15.4
1941,1,7,15.5
1941,1,21,15.5
1941,1,27,15.5
1941,1,28,15.5
1941,2,13,15.5
1941,2,14,15.5
1941,2,15,15.5
1941,3,9,15.5
1941,5,22,15.5
1941,6,22,15.5
1941,12,19,15.5
1941,1,8,15.6
1941,1,18,15.6
1941,1,22,15.6
1941,1,30,15.6
1941,2,9,15.6
1941,2,12,15.6
1941,2,16,15.6
1941,2,18,15.6
1941,2,19,15.6
1941,8,13,15.6
1941,11,23,15.6
1941,11,25,15.6
1941,1,12,15.7
1941,2,6,15.7
1941,2,10,15.7
1941,2,11,15.7
1941,2,17,15.7
1941,5,7,15.7
1941,1,3,15.8
1941,1,6,15.8
1941,1,16,15.8
1941,1,17,15.8
1941,2,20,15.8
1941,2,23,15.8
1941,7,20,15.8
1941,11,22,15.8
1941,11,24,15.8
1941,12,18,15.8
1941,12,21,15.8
1941,1,4,15.9
1941,1,5,15.9
1941,1,11,15.9
1941,2,22,15.9
1941,6,1,15.9
1941,7,17,15.9
1941,8,15,15.9
1941,12,20,15.9
1941,1,2,16
1941,1,9,16
1941,1,10,16
1941,1,15,16
1941,3,3,16
1941,5,4,16
1941,8,21,16
1941,11,20,16
1941,12,8,16
1941,12,9,16
1941,12,12,16
1941,1,1,16.1
1941,1,13,16.1
1941,2,21,16.1
1941,2,25,16.1
1941,2,26,16.1
1941,2,27,16.1
1941,2,28,16.1
1941,8,24,16.1
1941,12,7,16.1
1941,12,11,16.1
1941,12,15,16.1
1941,12,17,16.1
1941,2,24,16.2
1941,3,1,16.2
1941,3,4,16.2
1941,3,6,16.2
1941,3,7,16.2
1941,4,13,16.2
1941,4,18,16.2
1941,4,30,16.2
1941,5,2,16.2
1941,5,8,16.2
1941,12,13,16.2
1941,12,14,16.2
1941,12,16,16.2
1941,1,14,16.3
1941,3,2,16.3
1941,3,5,16.3
1941,3,24,16.3
1941,4,22,16.3
1941,9,22,16.3
1941,12,6,16.3
1941,12,10,16.3
1941,3,8,16.4
1941,3,10,16.4
1941,3,21,16.4
1941,3,23,16.4
1941,4,14,16.4
1941,8,14,16.4
1941,8,25,16.4
1941,9,16,16.4
1941,11,26,16.4
1941,12,3,16.4
1941,12,5,16.4
1941,4,12,16.5
1941,4,20,16.5
1941,9,11,16.5
1941,11,27,16.5
1941,12,4,16.5
1941,4,15,16.6
1941,4,19,16.6
1941,4,23,16.6
1941,11,12,16.6
1941,3,11,16.7
1941,3,13,16.7
1941,5,3,16.7
1941,7,28,16.7
1941,9,14,16.7
1941,9,17,16.7
1941,11,19,16.7
1941,3,12,16.8
1941,3,14,16.8
1941,3,22,16.8
1941,3,26,16.8
1941,5,5,16.8
1941,5,6,16.8
1941,5,14,16.8
1941,5,20,16.8
1941,6,25,16.8
1941,7,15,16.8
1941,8,12,16.8
1941,11,28,16.8
1941,4,1,16.9
1941,4,11,16.9
1941,6,21,16.9
1941,6,29,16.9
1941,8,16,16.9
1941,9,27,16.9
1941,3,15,17
1941,4,8,17
1941,4,21,17
1941,6,19,17
1941,8,20,17
1941,9,6,17
1941,11,29,17
1941,12,1,17
1941,3,16,17.1
1941,3,17,17.1
1941,3,20,17.1
1941,3,25,17.1
1941,4,3,17.1
1941,4,4,17.1
1941,4,6,17.1
1941,4,16,17.1
1941,4,25,17.1
1941,7,5,17.1
1941,8,1,17.1
1941,9,26,17.1
1941,12,2,17.1
1941,3,19,17.2
1941,4,2,17.2
1941,4,27,17.2
1941,9,15,17.2
1941,11,13,17.2
1941,4,10,17.3
1941,5,23,17.3
1941,6,27,17.3
1941,11,30,17.3
1941,3,30,17.4
1941,4,7,17.4
1941,5,15,17.4
1941,5,31,17.4
1941,7,7,17.4
1941,8,17,17.4
1941,8,30,17.4
1941,3,18,17.5
1941,3,27,17.5
1941,3,28,17.5
1941,6,4,17.5
1941,6,28,17.5
1941,8,2,17.5
1941,9,7,17.5
1941,11,15,17.5
1941,4,9,17.6
1941,4,26,17.6
1941,4,28,17.6
1941,6,30,17.6
1941,7,21,17.6
1941,8,19,17.6
1941,9,9,17.6
1941,10,15,17.6
1941,11,18,17.6
1941,5,16,17.7
1941,9,24,17.7
1941,11,14,17.7
1941,3,29,17.8
1941,3,31,17.8
1941,4,24,17.8
1941,5,21,17.8
1941,10,24,17.8
1941,11,17,17.8
1941,6,26,17.9
1941,9,20,17.9
1941,9,28,17.9
1941,10,22,17.9
1941,4,5,18
1941,5,10,18
1941,5,25,18
1941,6,15,18
1941,7,6,18
1941,7,29,18
1941,10,21,18
1941,10,30,18
1941,11,8,18
1941,8,4,18.1
1941,9,23,18.1
1941,10,23,18.1
1941,10,27,18.1
1941,10,31,18.1
1941,11,16,18.1
1941,7,22,18.2
1941,9,29,18.2
1941,10,11,18.2
1941,10,14,18.2
1941,10,16,18.2
1941,10,18,18.2
1941,10,25,18.2
1941,10,29,18.2
1941,11,1,18.2
1941,11,11,18.2
1941,6,18,18.3
1941,10,1,18.3
1941,10,9,18.3
1941,10,10,18.3
1941,10,17,18.3
1941,10,19,18.3
1941,11,2,18.3
1941,11,4,18.3
1941,11,5,18.3
1941,5,29,18.4
1941,8,8,18.4
1941,9,30,18.4
1941,11,3,18.4
1941,11,6,18.4
1941,5,24,18.5
1941,5,30,18.5
1941,6,3,18.5
1941,6,8,18.5
1941,6,9,18.5
1941,6,16,18.5
1941,7,9,18.5
1941,7,23,18.5
1941,8,10,18.5
1941,9,1,18.5
1941,10,20,18.5
1941,10,26,18.5
1941,10,28,18.5
1941,11,7,18.5
1941,11,9,18.5
1941,6,24,18.6
1941,6,2,18.7
1941,6,17,18.7
1941,9,4,18.7
1941,9,12,18.7
1941,11,10,18.7
1941,6,5,18.8
1941,6,7,18.8
1941,6,10,18.8
1941,9,5,18.8
1941,10,7,18.8
1941,10,12,18.8
1941,10,13,18.8
1941,6,6,18.9
1941,9,3,18.9
1941,9,13,18.9
1941,10,8,19
1941,9,25,19.1
1941,10,4,19.1
1941,10,5,19.1
1941,10,6,19.1
1941,8,31,19.2
1941,9,19,19.2
1941,10,3,19.2
1941,5,11,19.3
1941,8,3,19.3
1941,8,29,19.3
1941,5,12,19.4
1941,5,28,19.4
1941,7,8,19.5
1941,10,2,19.5
1941,9,8,19.6
1941,7,27,19.7
1941,9,2,19.7
1941,7,24,19.8
1941,7,26,19.8
1941,9,18,19.8
1941,7,31,19.9
1941,8,11,19.9
1941,8,18,19.9
1941,7,30,20
1941,8,26,20
1941,5,13,20.1
1941,7,10,20.1
1941,7,25,20.1
1941,8,9,20.1
1941,8,28,20.5
1941,8,5,20.6
1941,8,6,20.9
1941,8,7,20.9
1941,8,27,21
1940,3,15,13.2
1940,2,21,13.3
1940,7,8,13.4
1940,6,20,13.5
1940,7,9,13.5
1940,7,10,13.5
1940,3,21,13.9
1940,7,17,13.9
1940,6,18,14
1940,7,11,14
1940,7,20,14
1940,3,18,14.3
1940,3,19,14.3
1940,8,7,14.3
1940,2,11,14.4
1940,2,20,14.4
1940,3,9,14.4
1940,6,26,14.4
1940,2,16,14.5
1940,2,22,14.5
1940,3,10,14.5
1940,3,12,14.5
1940,3,13,14.5
1940,3,16,14.5
1940,2,24,14.6
1940,3,7,14.6
1940,3,14,14.6
1940,4,3,14.6
1940,2,19,14.7
1940,3,8,14.7
1940,2,15,14.8
1940,2,23,14.8
1940,3,6,14.8
1940,4,1,14.8
1940,7,7,14.8
1940,7,18,14.8
1940,7,19,14.8
1940,11,18,14.8
1940,2,18,14.9
1940,7,12,14.9
1940,11,20,14.9
1940,2,13,15
1940,3,1,15
1940,3,2,15
1940,3,4,15
1940,3,5,15
1940,3,11,15
1940,3,20,15
1940,4,16,15
1940,6,21,15
1940,6,25,15
1940,11,19,15
1940,11,21,15
1940,11,24,15
1940,11,27,15
1940,1,10,15.1
1940,1,16,15.1
1940,1,21,15.1
1940,2,12,15.1
1940,2,17,15.1
1940,2,28,15.1
1940,3,3,15.1
1940,3,17,15.1
1940,11,23,15.1
1940,11,30,15.1
1940,1,11,15.2
1940,1,15,15.2
1940,1,17,15.2
1940,2,26,15.2
1940,4,15,15.2
1940,4,17,15.2
1940,8,18,15.2
1940,11,22,15.2
1940,11,28,15.2
1940,11,29,15.2
1940,2,14,15.3
1940,3,28,15.3
1940,4,2,15.3
1940,4,6,15.3
1940,11,25,15.3
1940,1,20,15.4
1940,2,9,15.4
1940,2,27,15.4
1940,2,29,15.4
1940,3,22,15.4
1940,3,25,15.4
1940,3,31,15.4
1940,4,8,15.4
1940,7,21,15.4
1940,11,17,15.4
1940,11,26,15.4
1940,12,1,15.4
1940,1,8,15.5
1940,1,18,15.5
1940,1,19,15.5
1940,1,22,15.5
1940,1,25,15.5
1940,1,28,15.5
1940,2,1,15.5
1940,2,10,15.5
1940,4,4,15.5
1940,6,9,15.5
1940,12,2,15.5
1940,1,23,15.6
1940,1,24,15.6
1940,1,26,15.6
1940,1,27,15.6
1940,1,29,15.6
1940,1,31,15.6
1940,2,8,15.6
1940,2,25,15.6
1940,3,23,15.6
1940,3,24,15.6
1940,3,27,15.6
1940,4,7,15.6
1940,4,18,15.6
1940,12,6,15.6
1940,12,14,15.6
1940,12,15,15.6
1940,2,2,15.7
1940,2,3,15.7
1940,2,5,15.7
1940,2,6,15.7
1940,3,26,15.7
1940,4,9,15.7
1940,5,15,15.7
1940,12,3,15.7
1940,12,16,15.7
1940,12,29,15.7
1940,1,9,15.8
1940,1,14,15.8
1940,1,30,15.8
1940,2,4,15.8
1940,3,30,15.8
1940,4,30,15.8
1940,5,6,15.8
1940,3,29,15.9
1940,4,14,15.9
1940,10,2,15.9
1940,12,5,15.9
1940,12,10,15.9
1940,2,7,16
1940,4,5,16
1940,11,14,16
1940,12,7,16
1940,4,12,16.1
1940,8,23,16.1
1940,11,12,16.1
1940,11,13,16.1
1940,12,4,16.1
1940,12,8,16.1
1940,12,9,16.1
1940,12,13,16.1
1940,12,26,16.1
1940,12,28,16.1
1940,4,13,16.2
1940,7,16,16.2
1940,11,15,16.2
1940,12,27,16.2
1940,12,31,16.2
1940,1,13,16.3
1940,8,26,16.3
1940,12,12,16.3
1940,12,30,16.3
1940,6,24,16.4
1940,8,14,16.4
1940,12,11,16.4
1940,12,22,16.4
1940,1,6,16.5
1940,1,7,16.5
1940,6,19,16.5
1940,7,26,16.5
1940,11,11,16.5
1940,11,16,16.5
1940,12,17,16.5
1940,12,18,16.5
1940,12,21,16.5
1940,12,23,16.5
1940,7,5,16.6
1940,8,1,16.6
1940,11,10,16.6
1940,12,20,16.6
1940,1,5,16.7
1940,5,7,16.7
1940,8,25,16.7
1940,11,7,16.7
1940,12,19,16.7
1940,12,24,16.7
1940,1,12,16.8
1940,4,10,16.8
1940,4,11,16.8
1940,1,3,16.9
1940,1,4,16.9
1940,6,10,16.9
1940,9,25,16.9
1940,9,26,16.9
1940,6,27,17
1940,7,15,17
1940,9,27,17
1940,4,19,17.1
1940,4,21,17.1
1940,4,29,17.1
1940,7,3,17.1
1940,7,22,17.1
1940,7,25,17.1
1940,8,22,17.1
1940,4,20,17.2
1940,4,28,17.2
1940,9,28,17.2
1940,4,27,17.3
1940,6,17,17.3
1940,6,23,17.3
1940,7,28,17.3
1940,8,9,17.3
1940,8,19,17.3
1940,9,19,17.3
1940,11,8,17.3
1940,11,9,17.3
1940,5,8,17.5
1940,5,9,17.5
1940,7,24,17.5
1940,4,26,17.6
1940,6,22,17.6
1940,7,13,17.6
1940,7,27,17.6
1940,9,29,17.6
1940,4,25,17.7
1940,7,4,17.7
1940,8,17,17.7
1940,9,18,17.7
1940,5,5,17.8
1940,6,1,17.8
1940,4,24,17.9
1940,6,12,17.9
1940,7,2,17.9
1940,8,8,17.9
1940,8,12,17.9
1940,8,20,17.9
1940,9,15,17.9
1940,9,17,17.9
1940,4,22,18
1940,4,23,18
1940,5,3,18
1940,5,12,18
1940,5,21,18
1940,6,11,18
1940,9,20,18
1940,9,22,18
1940,6,2,18.1
1940,6,16,18.1
1940,6,30,18.1
1940,7,23,18.1
1940,8,13,18.1
1940,9,13,18.1
1940,9,14,18.1
1940,9,21,18.1
1940,9,30,18.1
1940,5,1,18.2
1940,7,1,18.2
1940,5,24,18.3
1940,5,26,18.3
1940,5,28,18.3
1940,7,6,18.3
1940,5,10,18.4
1940,5,16,18.4
1940,6,28,18.4
1940,5,11,18.5
1940,5,27,18.5
1940,6,8,18.5
1940,7,29,18.5
1940,8,10,18.5
1940,8,27,18.5
1940,9,16,18.5
1940,9,24,18.5
1940,5,2,18.6
1940,5,14,18.6
1940,5,29,18.6
1940,5,31,18.6
1940,6,13,18.6
1940,6,29,18.6
1940,7,14,18.6
1940,5,22,18.7
1940,5,25,18.7
1940,6,5,18.7
1940,6,14,18.7
1940,7,30,18.7
1940,6,3,18.8
1940,6,7,18.8
1940,6,15,18.8
1940,9,2,18.8
1940,9,11,18.8
1940,5,13,18.9
1940,5,17,18.9
1940,5,30,18.9
1940,6,4,18.9
1940,8,24,18.9
1940,9,23,18.9
1940,5,4,19
1940,5,23,19
1940,5,19,19.1
1940,6,6,19.1
1940,9,9,19.1
1940,5,18,19.3
1940,5,20,19.3
1940,8,28,19.3
1940,9,12,19.3
1940,10,1,19.3
1940,8,11,19.5
1940,8,29,19.5
1940,9,7,19.6
1940,9,10,19.6
1940,9,1,19.7
1940,8,30,19.8
1940,8,21,19.9
1940,8,31,19.9
1940,9,5,20
1940,9,3,20.1
1940,7,31,20.2
1940,9,4,20.2
