Year,Latitude,Longitude,Location
2015,29.665573,-82.368255,POINT (-82.368255 29.665573000000002)
2019,29.665591,-82.361063,POINT (-82.36106300000002 29.665591000000003)
2019,29.665621,-82.388257,POINT (-82.388257 29.665620999999998)
2019,29.665654,-82.307592,POINT (-82.307592 29.665654000000004)
2019,29.665659,-82.385226,POINT (-82.385226 29.665659000000005)
2019,29.665662,-82.384429,POINT (-82.384429 29.665662)
2019,29.665666,-82.385226,POINT (-82.385226 29.665665999999998)
2019,29.665671,-82.387838,POINT (-82.387838 29.665671)
2018,29.665675,-82.309325,POINT (-82.309325 29.665675000000004)
2019,29.665700,-82.328097,POINT (-82.328097 29.6657)
2019,29.665701,-82.327961,POINT (-82.32796100000002 29.665701)
2019,29.665702,-82.327772,POINT (-82.327772 29.665702000000003)
2016,29.665703,-82.327628,POINT (-82.327628 29.665703)
2019,29.665703,-82.327544,POINT (-82.327544 29.665703)
2019,29.665704,-82.327321,POINT (-82.327321 29.665704)
2019,29.665704,-82.327327,POINT (-82.327327 29.665704)
2014,29.665706,-82.326885,POINT (-82.326885 29.665706)
2019,29.665707,-82.315698,POINT (-82.315698 29.665707)
2019,29.665723,-82.318271,POINT (-82.318271 29.665723000000003)
2019,29.665723,-82.344430,POINT (-82.34443 29.665723000000003)
2019,29.665727,-82.392747,POINT (-82.392747 29.665727)
2019,29.665739,-82.333603,POINT (-82.333603 29.665739000000002)
2019,29.665739,-82.336948,POINT (-82.336948 29.665739000000002)
2014,29.665740,-82.336658,POINT (-82.336658 29.66574)
2019,29.665740,-82.336905,POINT (-82.336905 29.66574)
2019,29.665740,-82.336638,POINT (-82.336638 29.66574)
2019,29.665740,-82.334229,POINT (-82.334229 29.66574)
2019,29.665740,-82.334229,POINT (-82.334229 29.66574)
2019,29.665740,-82.386104,POINT (-82.386104 29.66574)
2019,29.665741,-82.382825,POINT (-82.382825 29.665741000000004)
2019,29.665741,-82.386164,POINT (-82.386164 29.665741000000004)
2019,29.665741,-82.336319,POINT (-82.336319 29.665741000000004)
2019,29.665742,-82.335358,POINT (-82.335358 29.665742)
2019,29.665742,-82.335375,POINT (-82.335375 29.665742)
2019,29.665742,-82.335703,POINT (-82.335703 29.665742)
2019,29.665742,-82.335634,POINT (-82.33563400000001 29.665742)
2019,29.665743,-82.386717,POINT (-82.386717 29.665743)
2019,29.665745,-82.387086,POINT (-82.387086 29.665745)
2019,29.665754,-82.354087,POINT (-82.354087 29.665753999999996)
2019,29.665755,-82.354119,POINT (-82.354119 29.665755)
2019,29.665756,-82.354448,POINT (-82.354448 29.665756)
2018,29.665757,-82.354518,POINT (-82.354518 29.665757000000003)
2019,29.665759,-82.310274,POINT (-82.310274 29.665759000000005)
2017,29.665760,-82.355118,POINT (-82.355118 29.665760000000002)
2018,29.665763,-82.388662,POINT (-82.38866200000001 29.665763000000002)
2019,29.665767,-82.364909,POINT (-82.364909 29.665767)
2015,29.665847,-82.387848,POINT (-82.387848 29.665847000000003)
2019,29.665903,-82.388238,POINT (-82.388238 29.665903)
2018,29.665920,-82.316521,POINT (-82.316521 29.66592)
2019,29.665925,-82.384422,POINT (-82.384422 29.665924999999998)
2019,29.665944,-82.385230,POINT (-82.38523 29.665944)
2014,29.665956,-82.348887,POINT (-82.348887 29.665956)
2019,29.665969,-82.318272,POINT (-82.318272 29.665969)
2018,29.665976,-82.306721,POINT (-82.306721 29.665976000000004)
2019,29.666000,-82.357342,POINT (-82.357342 29.666000000000004)
2019,29.666006,-82.396760,POINT (-82.39676 29.666006000000003)
2019,29.666023,-82.346684,POINT (-82.346684 29.666023)
2019,29.666062,-82.382822,POINT (-82.382822 29.666062)
2019,29.666107,-82.391866,POINT (-82.391866 29.666107)
2018,29.666112,-82.328756,POINT (-82.328756 29.666112000000002)
2018,29.666129,-82.368240,POINT (-82.36824 29.666129000000005)
2019,29.666136,-82.350427,POINT (-82.350427 29.666136)
2019,29.666146,-82.350404,POINT (-82.350404 29.666146)
2019,29.666204,-82.310273,POINT (-82.310273 29.666204)
2018,29.666212,-82.308457,POINT (-82.308457 29.666212)
2019,29.666213,-82.310273,POINT (-82.310273 29.666213)
2019,29.666222,-82.381320,POINT (-82.38132 29.666222000000005)
2019,29.666228,-82.367125,POINT (-82.367125 29.666228)
2019,29.666230,-82.381924,POINT (-82.381924 29.666229999999995)
2019,29.666235,-82.382257,POINT (-82.382257 29.666235000000004)
2014,29.666239,-82.314790,POINT (-82.31479 29.666239)
2017,29.666242,-82.382556,POINT (-82.382556 29.666242)
2019,29.666242,-82.382556,POINT (-82.382556 29.666242)
2016,29.666272,-82.317384,POINT (-82.317384 29.666271999999996)
2016,29.666286,-82.347672,POINT (-82.347672 29.666286000000003)
2017,29.666292,-82.353028,POINT (-82.353028 29.666292)
2019,29.666381,-82.401225,POINT (-82.401225 29.666381)
2019,29.666399,-82.346684,POINT (-82.346684 29.666399)
2016,29.666401,-82.328761,POINT (-82.328761 29.666400999999997)
2018,29.666438,-82.374185,POINT (-82.374185 29.666438)
2015,29.666471,-82.366524,POINT (-82.366524 29.666471)
2019,29.666484,-82.386012,POINT (-82.386012 29.666484000000004)
2018,29.666492,-82.377633,POINT (-82.377633 29.666492)
2019,29.666536,-82.310967,POINT (-82.310967 29.666536000000004)
2018,29.666555,-82.313993,POINT (-82.313993 29.666554999999995)
2019,29.666581,-82.400737,POINT (-82.400737 29.666581000000004)
2019,29.666613,-82.327073,POINT (-82.327073 29.666613000000005)
2017,29.666614,-82.327306,POINT (-82.327306 29.666614000000003)
2016,29.666615,-82.327597,POINT (-82.327597 29.666615)
2019,29.666616,-82.327767,POINT (-82.327767 29.666616)
2019,29.666618,-82.328005,POINT (-82.328005 29.666617999999996)
2017,29.666619,-82.328226,POINT (-82.328226 29.666619)
2019,29.666640,-82.343510,POINT (-82.34351 29.66664)
2018,29.666642,-82.344136,POINT (-82.344136 29.666641999999996)
2019,29.666657,-82.335366,POINT (-82.335366 29.666657)
2017,29.666659,-82.335517,POINT (-82.335517 29.666659)
2019,29.666661,-82.335644,POINT (-82.335644 29.666661)
2015,29.666665,-82.336313,POINT (-82.336313 29.666665)
2016,29.666665,-82.336022,POINT (-82.336022 29.666665)
2017,29.666665,-82.348379,POINT (-82.348379 29.666665)
2018,29.666666,-82.336490,POINT (-82.33649 29.666665999999996)
2019,29.666667,-82.336938,POINT (-82.336938 29.666667)
2019,29.666667,-82.336991,POINT (-82.336991 29.666667)
2017,29.666682,-82.354724,POINT (-82.354724 29.666682)
2017,29.666686,-82.353807,POINT (-82.353807 29.666686)
2016,29.666701,-82.386009,POINT (-82.386009 29.666701000000003)
2018,29.666714,-82.388022,POINT (-82.388022 29.666714000000002)
2019,29.666717,-82.388342,POINT (-82.388342 29.666717000000002)
2019,29.666735,-82.400699,POINT (-82.400699 29.666735000000003)
2019,29.666735,-82.400699,POINT (-82.400699 29.666735000000003)
2019,29.666756,-82.382812,POINT (-82.382812 29.666756000000003)
2019,29.666772,-82.304971,POINT (-82.304971 29.666772)
2019,29.666804,-82.356599,POINT (-82.356599 29.666804000000003)
2018,29.666806,-82.357139,POINT (-82.357139 29.666806000000005)
2019,29.666806,-82.357204,POINT (-82.357204 29.666806000000005)
2016,29.666807,-82.304971,POINT (-82.304971 29.666807000000002)
2019,29.666816,-82.314790,POINT (-82.31479 29.666815999999997)
2019,29.666823,-82.365067,POINT (-82.365067 29.666823)
2017,29.666824,-82.365402,POINT (-82.365402 29.666824)
2016,29.666854,-82.318272,POINT (-82.318272 29.666854)
2019,29.666861,-82.306782,POINT (-82.30678200000001 29.666861000000004)
2019,29.666862,-82.307079,POINT (-82.30707900000002 29.666861999999995)
2019,29.666870,-82.308703,POINT (-82.308703 29.666870000000003)
2019,29.666901,-82.384419,POINT (-82.384419 29.666900999999996)
2019,29.666913,-82.381341,POINT (-82.381341 29.666913)
2018,29.666914,-82.381673,POINT (-82.381673 29.666914)
2019,29.666915,-82.381986,POINT (-82.381986 29.666915000000003)
2019,29.666917,-82.382271,POINT (-82.382271 29.666917)
2016,29.666946,-82.352816,POINT (-82.352816 29.666945999999996)
2017,29.666951,-82.383611,POINT (-82.383611 29.666951000000005)
2019,29.666965,-82.385349,POINT (-82.385349 29.666965)
2015,29.666966,-82.386132,POINT (-82.386132 29.666966)
2019,29.666968,-82.386636,POINT (-82.386636 29.666968)
2019,29.667003,-82.304974,POINT (-82.304974 29.667003)
2015,29.667050,-82.382806,POINT (-82.382806 29.66705)
2015,29.667059,-82.345701,POINT (-82.345701 29.667059)
2019,29.667060,-82.345575,POINT (-82.345575 29.667060000000003)
2019,29.667064,-82.386892,POINT (-82.386892 29.667064)
2019,29.667082,-82.379768,POINT (-82.379768 29.667082)
2019,29.667095,-82.304975,POINT (-82.304975 29.667095)
2019,29.667132,-82.362206,POINT (-82.362206 29.667132000000002)
2016,29.667141,-82.314791,POINT (-82.314791 29.667140999999997)
2016,29.667162,-82.335800,POINT (-82.33580000000002 29.667161999999998)
2019,29.667200,-82.337187,POINT (-82.337187 29.6672)
2014,29.667203,-82.334082,POINT (-82.334082 29.667203)
2019,29.667210,-82.316516,POINT (-82.316516 29.667210000000004)
2019,29.667214,-82.337186,POINT (-82.337186 29.667214)
2019,29.667224,-82.399369,POINT (-82.39936900000001 29.667224)
2019,29.667231,-82.389400,POINT (-82.3894 29.667231000000005)
2019,29.667231,-82.391055,POINT (-82.391055 29.667231000000005)
2019,29.667232,-82.394853,POINT (-82.394853 29.667232000000002)
2019,29.667233,-82.397544,POINT (-82.397544 29.667233)
2015,29.667234,-82.393482,POINT (-82.393482 29.667234000000004)
2019,29.667239,-82.398221,POINT (-82.398221 29.667239)
2016,29.667252,-82.349860,POINT (-82.34986 29.667252000000005)
2015,29.667280,-82.304148,POINT (-82.304148 29.66728)
2019,29.667280,-82.304977,POINT (-82.304977 29.66728)
2019,29.667284,-82.303529,POINT (-82.30352900000001 29.667284)
2019,29.667294,-82.304977,POINT (-82.304977 29.667294)
2019,29.667305,-82.355766,POINT (-82.355766 29.667305)
2018,29.667381,-82.318271,POINT (-82.318271 29.667381)
2019,29.667389,-82.377551,POINT (-82.377551 29.667389)
2019,29.667450,-82.304979,POINT (-82.304979 29.66745)
2019,29.667476,-82.315707,POINT (-82.315707 29.667476)
2019,29.667480,-82.363447,POINT (-82.363447 29.667480000000005)
2019,29.667490,-82.335796,POINT (-82.335796 29.667490000000004)
2019,29.667500,-82.305828,POINT (-82.305828 29.6675)
2019,29.667536,-82.333580,POINT (-82.33358 29.667536000000002)
2019,29.667576,-82.355762,POINT (-82.355762 29.667576)
2018,29.667605,-82.381946,POINT (-82.381946 29.667605000000002)
2019,29.667609,-82.381326,POINT (-82.381326 29.667609)
2019,29.667611,-82.381651,POINT (-82.381651 29.667611)
2019,29.667641,-82.306750,POINT (-82.30675 29.667640999999996)
2015,29.667642,-82.307108,POINT (-82.307108 29.667642)
2014,29.667645,-82.307722,POINT (-82.307722 29.667645)
2019,29.667648,-82.388253,POINT (-82.388253 29.667648)
2014,29.667649,-82.308686,POINT (-82.308686 29.667649000000004)
2019,29.667651,-82.309395,POINT (-82.309395 29.667651)
2019,29.667651,-82.309345,POINT (-82.309345 29.667651)
2019,29.667652,-82.309653,POINT (-82.309653 29.667652000000004)
2019,29.667675,-82.317386,POINT (-82.317386 29.667675)
2015,29.667703,-82.304981,POINT (-82.304981 29.667703)
2018,29.667706,-82.361980,POINT (-82.36198 29.667706)
2019,29.667736,-82.375075,POINT (-82.375075 29.667736000000005)
2019,29.667775,-82.386379,POINT (-82.386379 29.667775)
2019,29.667775,-82.386377,POINT (-82.386377 29.667775)
2017,29.667777,-82.315705,POINT (-82.315705 29.667777)
2019,29.667778,-82.386910,POINT (-82.38691 29.667778)
2019,29.667779,-82.387128,POINT (-82.387128 29.667779000000003)
2019,29.667784,-82.343248,POINT (-82.343248 29.667784)
2019,29.667816,-82.382369,POINT (-82.382369 29.667816000000002)
2019,29.667835,-82.383159,POINT (-82.383159 29.667835)
2016,29.667838,-82.381574,POINT (-82.381574 29.667838)
2019,29.667868,-82.344640,POINT (-82.34464 29.667868)
2014,29.667922,-82.352561,POINT (-82.352561 29.667922)
2019,29.667930,-82.352561,POINT (-82.352561 29.667930000000002)
2019,29.667934,-82.345655,POINT (-82.345655 29.667934)
2018,29.667957,-82.305828,POINT (-82.305828 29.667957)
2019,29.667963,-82.303411,POINT (-82.303411 29.667962999999997)
2015,29.667993,-82.316516,POINT (-82.316516 29.667993000000003)
2019,29.668008,-82.385319,POINT (-82.385319 29.668007999999997)
2014,29.668024,-82.316516,POINT (-82.316516 29.668024)
2019,29.668029,-82.380734,POINT (-82.380734 29.668028999999997)
2019,29.668041,-82.315704,POINT (-82.31570400000001 29.668041000000002)
2017,29.668051,-82.379434,POINT (-82.379434 29.668050999999995)
2019,29.668077,-82.382372,POINT (-82.382372 29.668077000000004)
2018,29.668084,-82.383155,POINT (-82.383155 29.668084)
2015,29.668121,-82.394719,POINT (-82.394719 29.668121)
2019,29.668121,-82.389726,POINT (-82.389726 29.668121)
2019,29.668121,-82.390010,POINT (-82.39001 29.668121)
2015,29.668175,-82.376032,POINT (-82.376032 29.668175)
2019,29.668194,-82.305828,POINT (-82.305828 29.668194000000003)
2016,29.668222,-82.363436,POINT (-82.363436 29.668221999999997)
2019,29.668259,-82.318271,POINT (-82.318271 29.668259)
2019,29.668270,-82.353482,POINT (-82.35348200000001 29.668270000000003)
2019,29.668298,-82.316516,POINT (-82.316516 29.668298)
2016,29.668361,-82.382376,POINT (-82.382376 29.668361)
2018,29.668365,-82.389001,POINT (-82.389001 29.668365000000005)
2019,29.668365,-82.382376,POINT (-82.382376 29.668365000000005)
2015,29.668375,-82.381571,POINT (-82.381571 29.668374999999997)
2014,29.668376,-82.306115,POINT (-82.306115 29.668375999999995)
2015,29.668381,-82.307113,POINT (-82.307113 29.668381000000004)
2019,29.668386,-82.308329,POINT (-82.308329 29.668386000000005)
2018,29.668393,-82.309982,POINT (-82.30998200000002 29.668393)
2019,29.668406,-82.315704,POINT (-82.31570400000001 29.668406)
2019,29.668424,-82.387737,POINT (-82.387737 29.668424)
2019,29.668439,-82.383149,POINT (-82.383149 29.668438999999996)
2019,29.668542,-82.352528,POINT (-82.352528 29.668542)
2017,29.668547,-82.354541,POINT (-82.354541 29.668546999999997)
2019,29.668550,-82.385323,POINT (-82.385323 29.668549999999996)
2019,29.668555,-82.305829,POINT (-82.305829 29.668555000000005)
2019,29.668571,-82.385557,POINT (-82.385557 29.668570999999996)
2019,29.668572,-82.385875,POINT (-82.385875 29.668572)
2019,29.668572,-82.385862,POINT (-82.385862 29.668572)
2019,29.668573,-82.386091,POINT (-82.386091 29.668573)
2015,29.668575,-82.386651,POINT (-82.386651 29.668575)
2019,29.668575,-82.386638,POINT (-82.386638 29.668575)
2019,29.668576,-82.386888,POINT (-82.386888 29.668576000000005)
2019,29.668576,-82.386895,POINT (-82.386895 29.668576000000005)
2019,29.668577,-82.384209,POINT (-82.384209 29.668577000000003)
2019,29.668578,-82.387447,POINT (-82.387447 29.668578)
2019,29.668642,-82.304182,POINT (-82.30418200000001 29.668642)
2019,29.668659,-82.381570,POINT (-82.38157 29.668659)
2016,29.668671,-82.302883,POINT (-82.302883 29.668671)
2019,29.668674,-82.303138,POINT (-82.30313800000002 29.668674)
2019,29.668678,-82.388997,POINT (-82.388997 29.668678)
2019,29.668678,-82.303451,POINT (-82.303451 29.668678)
2019,29.668680,-82.303666,POINT (-82.303666 29.668679999999995)
2019,29.668700,-82.377129,POINT (-82.377129 29.668699999999998)
2019,29.668709,-82.315706,POINT (-82.315706 29.668709000000003)
2014,29.668741,-82.388996,POINT (-82.388996 29.668741)
2019,29.668778,-82.352515,POINT (-82.352515 29.668778000000003)
2014,29.668795,-82.318270,POINT (-82.31827 29.668795)
2019,29.668821,-82.305829,POINT (-82.305829 29.668821)
2014,29.668864,-82.372371,POINT (-82.372371 29.668864)
2019,29.668864,-82.372371,POINT (-82.372371 29.668864)
2019,29.668864,-82.372371,POINT (-82.372371 29.668864)
2019,29.668905,-82.383141,POINT (-82.383141 29.668905000000002)
2019,29.668918,-82.380725,POINT (-82.380725 29.668918)
2019,29.668932,-82.382382,POINT (-82.382382 29.668932)
2016,29.668940,-82.374061,POINT (-82.37406100000001 29.66894)
2019,29.668982,-82.388993,POINT (-82.388993 29.668982)
2014,29.669009,-82.389338,POINT (-82.389338 29.669009)
2014,29.669010,-82.393265,POINT (-82.393265 29.669010000000004)
2016,29.669013,-82.317387,POINT (-82.317387 29.669013000000003)
2019,29.669013,-82.390376,POINT (-82.390376 29.669013000000003)
2019,29.669013,-82.390712,POINT (-82.390712 29.669013000000003)
2019,29.669020,-82.395993,POINT (-82.395993 29.66902)
2018,29.669039,-82.372368,POINT (-82.372368 29.669039000000005)
2018,29.669163,-82.380721,POINT (-82.380721 29.669163000000005)
2017,29.669174,-82.382385,POINT (-82.382385 29.669174)
2018,29.669175,-82.381565,POINT (-82.381565 29.669175)
2019,29.669227,-82.388993,POINT (-82.388993 29.669227000000003)
2019,29.669254,-82.388994,POINT (-82.388994 29.669254000000002)
2019,29.669348,-82.384586,POINT (-82.384586 29.669347999999996)
2019,29.669349,-82.383979,POINT (-82.383979 29.669349)
2019,29.669351,-82.383763,POINT (-82.38376300000002 29.669350999999995)
2014,29.669358,-82.385814,POINT (-82.385814 29.669358)
2019,29.669358,-82.385809,POINT (-82.385809 29.669358)
2019,29.669364,-82.386643,POINT (-82.386643 29.669364000000005)
2019,29.669366,-82.386912,POINT (-82.386912 29.669366)
2016,29.669377,-82.359227,POINT (-82.359227 29.669377000000004)
2019,29.669377,-82.303276,POINT (-82.303276 29.669377000000004)
2019,29.669377,-82.303196,POINT (-82.303196 29.669377000000004)
2019,29.669380,-82.302963,POINT (-82.302963 29.669380000000004)
2018,29.669382,-82.302775,POINT (-82.302775 29.669382)
2015,29.669383,-82.315710,POINT (-82.31571 29.669383000000003)
2018,29.669385,-82.302511,POINT (-82.302511 29.669385)
2019,29.669393,-82.387622,POINT (-82.387622 29.669392999999996)
2019,29.669438,-82.380713,POINT (-82.380713 29.669437999999996)
2018,29.669456,-82.382389,POINT (-82.382389 29.669455999999997)
2019,29.669492,-82.302079,POINT (-82.302079 29.669492)
2015,29.669508,-82.349503,POINT (-82.349503 29.669508)
2019,29.669532,-82.387741,POINT (-82.387741 29.669532)
2019,29.669541,-82.315711,POINT (-82.315711 29.669541)
2019,29.669545,-82.338100,POINT (-82.3381 29.669545)
2019,29.669560,-82.345228,POINT (-82.345228 29.669560000000004)
2017,29.669563,-82.345015,POINT (-82.345015 29.669563)
2015,29.669571,-82.344895,POINT (-82.344895 29.669571)
2019,29.669576,-82.344282,POINT (-82.344282 29.669576000000003)
2019,29.669576,-82.384207,POINT (-82.384207 29.669576000000003)
2017,29.669579,-82.344383,POINT (-82.344383 29.669579000000002)
2019,29.669580,-82.344453,POINT (-82.344453 29.66958)
2018,29.669603,-82.362590,POINT (-82.36259 29.669603000000002)
2015,29.669644,-82.352959,POINT (-82.352959 29.669644000000005)
2017,29.669689,-82.345585,POINT (-82.345585 29.669689000000005)
2019,29.669726,-82.381554,POINT (-82.381554 29.669726000000004)
2019,29.669729,-82.383127,POINT (-82.383127 29.669729000000004)
2019,29.669744,-82.377994,POINT (-82.377994 29.669744000000005)
2019,29.669756,-82.352109,POINT (-82.352109 29.669756)
2019,29.669763,-82.381553,POINT (-82.381553 29.669762999999996)
2019,29.669802,-82.372362,POINT (-82.372362 29.669801999999997)
2016,29.669807,-82.385304,POINT (-82.385304 29.669807)
2019,29.669811,-82.345662,POINT (-82.345662 29.669811000000003)
2019,29.669883,-82.318269,POINT (-82.318269 29.669883000000002)
2019,29.669897,-82.317387,POINT (-82.317387 29.669897)
2019,29.669907,-82.388343,POINT (-82.388343 29.669907000000002)
2019,29.669937,-82.391727,POINT (-82.391727 29.669937000000004)
2015,29.669947,-82.315714,POINT (-82.315714 29.669947)
2019,29.669988,-82.306495,POINT (-82.306495 29.669988000000004)
2019,29.669993,-82.377034,POINT (-82.377034 29.669993)
2018,29.669994,-82.307409,POINT (-82.307409 29.669994000000003)
2019,29.669997,-82.308360,POINT (-82.30836 29.669997)
2019,29.670001,-82.309377,POINT (-82.309377 29.670000999999996)
2018,29.670002,-82.309683,POINT (-82.309683 29.670002)
2019,29.670003,-82.309945,POINT (-82.309945 29.670003000000005)
2019,29.670013,-82.311623,POINT (-82.311623 29.670013)
2015,29.670016,-82.351969,POINT (-82.35196900000001 29.670016)
2019,29.670025,-82.313499,POINT (-82.31349900000001 29.670025000000003)
2019,29.670031,-82.314427,POINT (-82.314427 29.670031)
2019,29.670121,-82.338082,POINT (-82.338082 29.670121)
2019,29.670129,-82.387234,POINT (-82.387234 29.670129)
2018,29.670135,-82.386361,POINT (-82.386361 29.670135)
2018,29.670155,-82.393551,POINT (-82.393551 29.670155)
2017,29.670169,-82.362423,POINT (-82.362423 29.670168999999998)
2019,29.670194,-82.315716,POINT (-82.315716 29.670193999999995)
2019,29.670236,-82.363422,POINT (-82.363422 29.670235999999996)
2019,29.670283,-82.331851,POINT (-82.331851 29.670283000000005)
2014,29.670287,-82.331569,POINT (-82.331569 29.670287000000002)
2019,29.670287,-82.331569,POINT (-82.331569 29.670287000000002)
2019,29.670288,-82.381541,POINT (-82.381541 29.670288)
2019,29.670290,-82.383126,POINT (-82.383126 29.67029)
2019,29.670299,-82.381541,POINT (-82.381541 29.670299)
2018,29.670317,-82.382385,POINT (-82.382385 29.670317)
2018,29.670330,-82.305293,POINT (-82.305293 29.67033)
2019,29.670331,-82.384205,POINT (-82.38420500000001 29.670331000000004)
2017,29.670362,-82.374906,POINT (-82.374906 29.670362)
2019,29.670370,-82.303167,POINT (-82.303167 29.67037)
2018,29.670447,-82.317388,POINT (-82.317388 29.670447)
2019,29.670479,-82.352219,POINT (-82.352219 29.670479000000004)
2019,29.670480,-82.352532,POINT (-82.35253200000001 29.67048)
2015,29.670484,-82.353175,POINT (-82.353175 29.670484)
2019,29.670487,-82.353766,POINT (-82.353766 29.670487000000005)
2016,29.670490,-82.354413,POINT (-82.354413 29.670490000000004)
2019,29.670501,-82.355421,POINT (-82.355421 29.670501)
2019,29.670502,-82.379549,POINT (-82.379549 29.670502)
2019,29.670506,-82.315718,POINT (-82.315718 29.670506000000003)
2019,29.670507,-82.345330,POINT (-82.34533 29.670507)
2019,29.670529,-82.377040,POINT (-82.37704 29.670529)
2019,29.670530,-82.304014,POINT (-82.304014 29.670530000000003)
2019,29.670531,-82.384207,POINT (-82.384207 29.670531)
2014,29.670532,-82.349248,POINT (-82.349248 29.670532000000005)
2018,29.670532,-82.302078,POINT (-82.302078 29.670532000000005)
2018,29.670545,-82.300937,POINT (-82.300937 29.670545000000004)
2019,29.670545,-82.381518,POINT (-82.381518 29.670545000000004)
2019,29.670556,-82.385296,POINT (-82.385296 29.670556)
2019,29.670558,-82.382379,POINT (-82.38237900000001 29.670558)
2019,29.670563,-82.345305,POINT (-82.345305 29.670562999999998)
2014,29.670574,-82.372621,POINT (-82.372621 29.670574)
2019,29.670627,-82.382377,POINT (-82.38237700000002 29.670626999999996)
2019,29.670657,-82.383127,POINT (-82.383127 29.670657000000002)
2019,29.670671,-82.301167,POINT (-82.301167 29.670671)
2017,29.670682,-82.317388,POINT (-82.317388 29.670682)
2019,29.670694,-82.306770,POINT (-82.30677 29.670694)
2019,29.670694,-82.306435,POINT (-82.306435 29.670694)
2019,29.670694,-82.307084,POINT (-82.307084 29.670694)
2019,29.670694,-82.306113,POINT (-82.306113 29.670694)
2019,29.670695,-82.307381,POINT (-82.307381 29.670695)
2019,29.670698,-82.308340,POINT (-82.30834 29.670698000000005)
2017,29.670701,-82.309340,POINT (-82.30934 29.670701000000005)
2017,29.670720,-82.313142,POINT (-82.313142 29.670720000000003)
2017,29.670722,-82.313772,POINT (-82.313772 29.670722000000005)
2019,29.670723,-82.314072,POINT (-82.314072 29.670723000000002)
2019,29.670738,-82.304015,POINT (-82.304015 29.670737999999997)
2019,29.670776,-82.384201,POINT (-82.384201 29.670776)
2019,29.670778,-82.315719,POINT (-82.315719 29.670777999999995)
2019,29.670781,-82.349525,POINT (-82.349525 29.670781)
2018,29.670782,-82.316514,POINT (-82.316514 29.670782)
2014,29.670810,-82.360681,POINT (-82.360681 29.670810000000003)
2017,29.670819,-82.377043,POINT (-82.377043 29.670818999999998)
2019,29.670826,-82.377043,POINT (-82.377043 29.670826)
2017,29.670837,-82.345210,POINT (-82.34521 29.670837000000002)
2017,29.670845,-82.385302,POINT (-82.385302 29.670845)
2019,29.670871,-82.375244,POINT (-82.375244 29.670871)
2019,29.670872,-82.383128,POINT (-82.383128 29.670872)
2019,29.670874,-82.301536,POINT (-82.301536 29.670874)
2019,29.670889,-82.331351,POINT (-82.331351 29.670888999999995)
2019,29.670890,-82.331508,POINT (-82.331508 29.67089)
2018,29.670895,-82.383128,POINT (-82.383128 29.670895)
2015,29.670917,-82.372610,POINT (-82.37261 29.670917)
2019,29.670922,-82.379362,POINT (-82.379362 29.670922)
2019,29.670933,-82.379185,POINT (-82.379185 29.670933000000005)
2019,29.670946,-82.301667,POINT (-82.301667 29.670946)
2019,29.670956,-82.379024,POINT (-82.379024 29.670956)
2014,29.670968,-82.362427,POINT (-82.362427 29.670968)
2019,29.670987,-82.331659,POINT (-82.331659 29.670987000000004)
2019,29.670990,-82.378964,POINT (-82.378964 29.670990000000003)
2019,29.670996,-82.302069,POINT (-82.302069 29.670996)
2019,29.670999,-82.301764,POINT (-82.301764 29.670999)
2019,29.671025,-82.318268,POINT (-82.318268 29.671025)
2019,29.671060,-82.317388,POINT (-82.317388 29.671059999999997)
2018,29.671116,-82.345125,POINT (-82.34512500000001 29.671116000000005)
2015,29.671134,-82.378924,POINT (-82.378924 29.671134)
2019,29.671137,-82.374335,POINT (-82.374335 29.671137000000005)
2018,29.671161,-82.391062,POINT (-82.391062 29.671161000000005)
2019,29.671163,-82.374335,POINT (-82.374335 29.671163)
2019,29.671176,-82.362428,POINT (-82.362428 29.671176)
2015,29.671214,-82.343851,POINT (-82.343851 29.671213999999996)
2019,29.671229,-82.305835,POINT (-82.305835 29.671229)
2015,29.671235,-82.304921,POINT (-82.30492100000001 29.671234999999996)
2019,29.671239,-82.348593,POINT (-82.34859300000001 29.671239)
2017,29.671258,,
2019,29.671273,-82.377043,POINT (-82.377043 29.671273)
2019,29.671273,-82.332416,POINT (-82.332416 29.671273)
2019,29.671275,-82.317388,POINT (-82.317388 29.671275)
2019,29.671276,-82.318268,POINT (-82.318268 29.671276)
2019,29.671284,-82.345024,POINT (-82.345024 29.671284)
2019,29.671285,-82.303149,POINT (-82.303149 29.671285000000005)
2014,29.671288,-82.401510,POINT (-82.40151 29.671288000000004)
2017,29.671302,-82.344212,POINT (-82.34421200000001 29.671302)
2019,29.671304,-82.377983,POINT (-82.377983 29.671304000000003)
2014,29.671355,-82.352818,POINT (-82.352818 29.671355000000002)
2019,29.671368,-82.353426,POINT (-82.353426 29.671368)
2015,29.671374,-82.353684,POINT (-82.353684 29.671374)
2019,29.671386,-82.385305,POINT (-82.385305 29.671385999999995)
2019,29.671389,-82.384021,POINT (-82.38402100000002 29.671389)
2019,29.671405,-82.306768,POINT (-82.306768 29.671405)
2018,29.671406,-82.344519,POINT (-82.344519 29.671405999999998)
2019,29.671408,-82.307496,POINT (-82.307496 29.671408)
2019,29.671409,-82.307722,POINT (-82.307722 29.671408999999997)
2019,29.671412,-82.344543,POINT (-82.344543 29.671412000000004)
2019,29.671415,-82.309072,POINT (-82.309072 29.671415000000003)
2019,29.671421,-82.378921,POINT (-82.378921 29.671421000000002)
2018,29.671422,-82.344641,POINT (-82.344641 29.671422)
