state,county,geoid,distance,lives
FL,Hillsborough,12057010305,143.6036757,58.3
FL,Hillsborough,12057010401,144.3535962,33.1
FL,Hillsborough,12057010402,145.6326683,36.5
FL,Hillsborough,12057010501,146.301982,34.8
FL,Hillsborough,12057010502,146.2173413,44.1
FL,Hillsborough,12057010600,144.9551792,51
FL,Hillsborough,12057010701,143.3604549,45
FL,Hillsborough,12057010702,144.0487552,44
FL,Hillsborough,12057010805,144.5091422,44.2
FL,Hillsborough,12057010808,143.1829055,50.7
FL,Hillsborough,12057010809,143.1212406,48.8
FL,Hillsborough,12057010810,141.9229847,35.2
FL,Hillsborough,12057010811,142.5975875,56
FL,Hillsborough,12057010812,142.5794118,45.3
FL,Hillsborough,12057010813,142.8530463,40.4
FL,Hillsborough,12057010814,143.8781783,39.5
FL,Hillsborough,12057010815,143.6256617,39.3
FL,Hillsborough,12057010816,144.3183371,46.5
FL,Hillsborough,12057010817,143.2834887,52.3
FL,Hillsborough,12057010818,143.711214,55.4
FL,Hillsborough,12057010900,142.9587285,39.2
FL,Hillsborough,12057011003,141.932414,38.5
FL,Hillsborough,12057011005,138.9816434,40.2
FL,Hillsborough,12057011006,138.7361253,46.2
FL,Hillsborough,12057011007,140.8819512,44.8
FL,Hillsborough,12057011008,139.3080808,47.6
FL,Hillsborough,12057011010,141.7662134,45.5
FL,Hillsborough,12057011012,136.5887057,42.5
FL,Hillsborough,12057011013,137.6779004,49
FL,Hillsborough,12057011014,136.4690662,53.3
FL,Hillsborough,12057011015,141.0457546,46.6
FL,Hillsborough,12057011016,139.889719,41.7
FL,Hillsborough,12057011103,139.65634,42
FL,Hillsborough,12057011106,143.0212602,40.5
FL,Hillsborough,12057011107,143.6567961,52.1
FL,Hillsborough,12057011108,142.972874,37.1
FL,Hillsborough,12057011109,141.6145895,42.2
FL,Hillsborough,12057011203,144.2617867,47.4
FL,Hillsborough,12057011204,143.9158184,43.2
FL,Hillsborough,12057011205,145.1090692,44.6
FL,Hillsborough,12057011206,144.7808417,50.5
FL,Hillsborough,12057011301,144.9744156,38.9
FL,Hillsborough,12057011303,146.0478406,34.9
FL,Hillsborough,12057011304,146.3279218,37.3
FL,Hillsborough,12057011407,145.547802,47
FL,Hillsborough,12057011408,146.7110574,47.2
FL,Hillsborough,12057011409,146.6694504,41.4
FL,Hillsborough,12057011410,146.1156899,37.7
FL,Hillsborough,12057011411,145.861157,38.7
FL,Hillsborough,12057011412,148.3940127,43
FL,Hillsborough,12057011413,147.3789053,41.9
FL,Hillsborough,12057011414,148.197865,40.3
FL,Hillsborough,12057011415,147.8787269,36.4
FL,Hillsborough,12057011416,147.7166497,38.8
FL,Hillsborough,12057011417,146.1360821,42.7
FL,Hillsborough,12057011418,145.6119176,50.1
FL,Hillsborough,12057011504,143.9806486,37.9
FL,Hillsborough,12057011506,148.8200745,34.9
FL,Hillsborough,12057011507,149.5486931,43.5
FL,Hillsborough,12057011509,142.8913116,46.3
FL,Hillsborough,12057011510,139.7164123,34.5
FL,Hillsborough,12057011512,144.5971016,40
FL,Hillsborough,12057011514,144.3992508,41.4
FL,Hillsborough,12057011515,145.0135775,50.5
FL,Hillsborough,12057011516,144.762126,44.1
FL,Hillsborough,12057011517,148.0943154,38.4
FL,Hillsborough,12057011518,146.5238034,48.3
FL,Hillsborough,12057011519,150.9684529,51.6
FL,Hillsborough,12057011520,150.4657245,42.5
FL,Hillsborough,12057011521,142.4817105,50
FL,Hillsborough,12057011522,141.3722429,46.7
FL,Hillsborough,12057011523,143.1859179,43
FL,Hillsborough,12057011524,143.7182883,38.8
FL,Hillsborough,12057011603,150.0927452,39.2
FL,Hillsborough,12057011605,150.279525,45.4
FL,Hillsborough,12057011606,152.0129518,38
FL,Hillsborough,12057011607,150.7344594,44.7
FL,Hillsborough,12057011608,151.3675603,56.7
FL,Hillsborough,12057011610,149.966549,36.7
FL,Hillsborough,12057011611,149.0586207,47.7
FL,Hillsborough,12057011612,150.7416655,38.6
FL,Hillsborough,12057011613,151.6532444,45.2
FL,Hillsborough,12057011614,151.4652945,48.5
FL,Hillsborough,12057011615,151.8936032,43.5
FL,Hillsborough,12057011706,151.7723966,50.5
FL,Hillsborough,12057011708,153.0299867,42.7
FL,Hillsborough,12057011709,152.8220691,43.7
FL,Hillsborough,12057011710,152.7398828,35
FL,Hillsborough,12057011712,152.7006016,47.4
FL,Hillsborough,12057011802,149.9522283,42.5
FL,Hillsborough,12057011803,148.2553972,50.6
FL,Hillsborough,12057011804,149.0057886,54.5
FL,Hillsborough,12057011901,147.7686529,52.4
FL,Hillsborough,12057011902,148.4561628,42.2
FL,Hillsborough,12057011904,149.693347,38.6
FL,Hillsborough,12057011905,149.0625242,42.8
FL,Hillsborough,12057011906,149.3930135,45
FL,Hillsborough,12057012001,147.2345446,49.4
FL,Hillsborough,12057012002,148.1508117,39.7
FL,Hillsborough,12057012103,146.4382642,47.3
FL,Hillsborough,12057012104,145.2611641,42.7
FL,Hillsborough,12057012106,142.7745,39.3
FL,Hillsborough,12057012107,144.5839826,43.3
FL,Hillsborough,12057012108,144.1566402,34
FL,Hillsborough,12057012206,146.1988114,42.2
FL,Hillsborough,12057012207,145.1336196,39.1
FL,Hillsborough,12057012208,145.744338,34.2
FL,Hillsborough,12057012209,145.1953957,45.1
FL,Hillsborough,12057012210,146.3144399,42
FL,Hillsborough,12057012211,147.615652,46.4
FL,Hillsborough,12057012212,148.2030473,33.4
FL,Hillsborough,12057012213,147.1803063,41.6
FL,Hillsborough,12057012301,147.4658985,52.6
FL,Hillsborough,12057012303,147.0287135,36
FL,Hillsborough,12057012304,146.9819802,49.1
FL,Hillsborough,12057012401,141.3774774,44.2
FL,Hillsborough,12057012402,143.8209966,41.3
FL,Hillsborough,12057012403,144.3548831,36.1
FL,Hillsborough,12057012501,141.3189436,49.5
FL,Hillsborough,12057012503,141.2461394,47.4
FL,Hillsborough,12057012504,142.6624817,37.9
FL,Hillsborough,12057012600,140.2549162,54
FL,Hillsborough,12057012701,139.683082,55.7
FL,Hillsborough,12057012702,138.7242304,34.3
FL,Hillsborough,12057012800,138.1438461,51.5
FL,Hillsborough,12057012900,139.6132051,54.2
FL,Hillsborough,12057013001,138.3443328,44.4
FL,Hillsborough,12057013002,141.0114344,38.2
FL,Hillsborough,12057013003,143.085879,43.4
FL,Hillsborough,12057013004,142.7140872,41.1
FL,Hillsborough,12057013100,145.6159981,35.1
FL,Hillsborough,12057013203,147.2530627,40.5
FL,Hillsborough,12057013204,147.02279,36.1
FL,Hillsborough,12057013205,147.7204301,39.7
FL,Hillsborough,12057013206,148.9158402,43
FL,Hillsborough,12057013207,147.4638958,45.6
FL,Hillsborough,12057013208,149.1728027,38.7
FL,Hillsborough,12057013305,149.2682577,49.6
FL,Hillsborough,12057013307,148.7354145,42.3
FL,Hillsborough,12057013310,150.2048971,41.3
FL,Hillsborough,12057013311,148.300866,45.7
FL,Hillsborough,12057013312,147.7268731,33.2
FL,Hillsborough,12057013313,149.2748138,40.1
FL,Hillsborough,12057013314,150.1660229,39.3
FL,Hillsborough,12057013315,149.3918621,49.8
FL,Hillsborough,12057013316,149.0867589,52.1
FL,Hillsborough,12057013317,150.5190127,43.4
FL,Hillsborough,12057013318,150.2186667,37.9
FL,Hillsborough,12057013319,150.6331635,42.1
FL,Hillsborough,12057013320,151.03617,44.4
FL,Hillsborough,12057013321,149.624235,40.6
FL,Hillsborough,12057013322,150.6414265,51
FL,Hillsborough,12057013406,151.3305557,51.4
FL,Hillsborough,12057013407,151.5454489,43.6
FL,Hillsborough,12057013409,150.659972,44.4
FL,Hillsborough,12057013410,152.1123271,40.6
FL,Hillsborough,12057013411,151.6186564,48.4
FL,Hillsborough,12057013412,153.0053276,44.5
FL,Hillsborough,12057013413,152.8884564,35.2
FL,Hillsborough,12057013414,150.5300898,44
FL,Hillsborough,12057013415,151.6727001,37
FL,Hillsborough,12057013501,151.0667886,33.1
FL,Hillsborough,12057013503,149.7088745,42.6
FL,Hillsborough,12057013504,150.7555357,51.8
FL,Hillsborough,12057013505,149.8553379,47.5
FL,Hillsborough,12057013602,152.4203203,42.1
FL,Hillsborough,12057013604,153.8080801,54.7
FL,Hillsborough,12057013702,154.0648916,41
FL,Hillsborough,12057013703,151.1924461,34.5
FL,Hillsborough,12057013704,152.7890401,40.5
FL,Hillsborough,12057013801,157.6513616,37.1
FL,Hillsborough,12057013802,154.8266784,38.7
FL,Hillsborough,12057013803,155.6698667,48.1
FL,Hillsborough,12057013804,157.1361678,34.3
FL,Hillsborough,12057013806,154.7028031,33.8
FL,Hillsborough,12057013807,157.0555648,32
FL,Hillsborough,12057013903,155.5348185,45.5
FL,Hillsborough,12057013907,161.5750069,49.9
FL,Hillsborough,12057013908,155.0084369,47.4
FL,Hillsborough,12057013912,155.9885419,43.7
FL,Hillsborough,12057013913,160.9395797,48.3
FL,Hillsborough,12057013914,165.7017138,41.6
FL,Hillsborough,12057013915,156.7610299,50.1
FL,Hillsborough,12057013916,158.2478009,34.8
FL,Hillsborough,12057013917,156.9072584,44.3
FL,Hillsborough,12057013918,154.5419419,41.8
FL,Hillsborough,12057013919,153.6874869,58.7
FL,Hillsborough,12057013920,154.9913175,43.7
FL,Hillsborough,12057013921,150.9707775,53.6
FL,Hillsborough,12057013922,152.014261,45.5
FL,Hillsborough,12057013923,153.107468,44.4
FL,Hillsborough,12057014002,169.3643931,48.2
FL,Hillsborough,12057014003,167.9388023,44
FL,Hillsborough,12057014007,160.5358021,42.7
FL,Hillsborough,12057014008,162.1692316,33.2
FL,Hillsborough,12057014009,163.2438042,46.4
FL,Hillsborough,12057014010,163.3097479,38.3
FL,Hillsborough,12057014011,164.8345133,51.3
FL,Hillsborough,12057014012,165.8581496,42.8
FL,Hillsborough,12057014013,167.117413,33.5
FL,Hillsborough,12057014014,164.095199,38.4
FL,Hillsborough,12057014015,163.9512509,49.1
FL,Hillsborough,12057014016,165.6689414,42.8
FL,Hillsborough,12057014104,169.328192,34.2
FL,Hillsborough,12057014106,160.5378651,44.5
FL,Hillsborough,12057014108,165.566637,37.1
FL,Hillsborough,12057014109,166.1160242,45.7
FL,Hillsborough,12057014117,160.6423231,35.4
FL,Hillsborough,12057014118,162.2803135,35.4
FL,Hillsborough,12057014119,161.4779618,39.7
FL,Hillsborough,12057014121,164.1102623,43.4
FL,Hillsborough,12057014122,164.2418879,36.2
FL,Hillsborough,12057980300,137.3528866,41.7
FL,Hillsborough,12057980400,137.1139787,49.4
FL,Hillsborough,12057980500,153.3419206,47.7
FL,Hillsborough,12057980700,142.5516471,36.2
FL,Holmes,12059960100,270.5250088,34
FL,Holmes,12059960200,283.3128503,25.8
FL,Holmes,12059960300,274.1861173,39.4
FL,Holmes,12059960400,267.3354304,26.5
FL,Indian River,12061050100,166.0435537,48.2
FL,Indian River,12061050200,164.4795717,48.8
FL,Indian River,12061050301,163.666817,38
FL,Indian River,12061050302,162.5118383,48.7
FL,Indian River,12061050401,166.5521628,43.3
FL,Indian River,12061050402,165.8041667,45.3
FL,Indian River,12061050501,155.9676569,34.2
FL,Indian River,12061050503,169.9989654,38.4
FL,Indian River,12061050504,166.6323856,49
FL,Indian River,12061050505,164.197673,54.5
FL,Indian River,12061050601,167.9468677,38.2
FL,Indian River,12061050602,167.2435588,33.1
FL,Indian River,12061050603,168.5043589,46.3
FL,Indian River,12061050604,169.3097417,40.7
FL,Indian River,12061050605,171.1565041,36.4
FL,Indian River,12061050606,170.2753699,40.1
FL,Indian River,12061050702,166.295058,45.4
FL,Indian River,12061050703,168.5516253,49.8
FL,Indian River,12061050704,165.4208397,50.8
FL,Indian River,12061050705,163.6528952,39.9
FL,Indian River,12061050802,155.9542645,35
FL,Indian River,12061050804,159.6926679,43.9
FL,Indian River,12061050805,156.9373359,42.2
FL,Indian River,12061050806,154.6541907,46.6
FL,Indian River,12061050807,153.7492139,34.2
FL,Indian River,12061050808,151.9516728,35.4
FL,Indian River,12061050902,166.8039903,48.8
FL,Indian River,12061050903,157.0883353,45
FL,Indian River,12061050904,157.4817981,34
FL,Jackson,12063210100,240.3550527,29.3
FL,Jackson,12063210200,250.9879633,37.6
FL,Jackson,12063210300,259.2343121,27.8
FL,Jackson,12063210400,250.9493234,43.7
FL,Jackson,12063210500,243.8696487,41.1
FL,Jackson,12063210600,241.7260864,32.1
FL,Jackson,12063210700,237.7788421,31.8
FL,Jackson,12063210800,234.7546242,31.6
FL,Jackson,12063210900,223.8491832,46.8
FL,Jackson,12063211000,232.185757,39.4
FL,Jackson,12063211100,244.2575775,33.7
FL,Jefferson,12065250101,158.443485,57.8
FL,Jefferson,12065250102,155.6675881,41.5
FL,Jefferson,12065250200,160.6683903,50
FL,Lafayette,12067960100,120.173288,43.5
FL,Lafayette,12067960200,110.8555181,55
FL,Lake,12069030102,56.52586207,61.2
FL,Lake,12069030104,65.76959989,52.8
FL,Lake,12069030105,71.19849265,60
FL,Lake,12069030106,69.29706076,50.1
FL,Lake,12069030107,66.71674978,48.3
FL,Lake,12069030108,71.79036114,55.7
FL,Lake,12069030203,74.93176409,48.9
FL,Lake,12069030204,76.47296846,46.8
FL,Lake,12069030206,75.09316464,46.8
FL,Lake,12069030207,75.11003549,42.2
FL,Lake,12069030208,76.62293702,41.9
FL,Lake,12069030209,77.49498364,47.3
FL,Lake,12069030302,78.91930746,64.8
FL,Lake,12069030305,73.81874662,55.9
FL,Lake,12069030306,76.00321246,55
FL,Lake,12069030307,77.8265268,37.5
FL,Lake,12069030308,78.93817851,47.7
FL,Lake,12069030405,80.54271116,42.6
FL,Lake,12069030406,78.9513261,39.6
FL,Lake,12069030407,78.79675132,64.1
FL,Lake,12069030408,77.57032303,56.5
FL,Lake,12069030409,76.10328678,47.9
FL,Lake,12069030410,75.79805185,42.4
FL,Lake,12069030411,75.73154897,59
FL,Lake,12069030502,84.81773067,45.5
FL,Lake,12069030503,83.11093896,41.3
FL,Lake,12069030504,82.70766968,59.5
FL,Lake,12069030601,81.50073257,41.9
FL,Lake,12069030602,82.6459147,61.5
FL,Lake,12069030701,83.51677388,45.3
FL,Lake,12069030702,81.7448314,40.1
FL,Lake,12069030803,78.94750715,48.6
FL,Lake,12069030804,79.94727041,47
FL,Lake,12069030805,82.52812385,55
FL,Lake,12069030806,80.34068599,40.8
FL,Lake,12069030807,79.3980721,44.2
FL,Lake,12069030902,75.7577087,46.7
FL,Lake,12069030912,78.97262173,41.7
FL,Lake,12069030913,77.93384444,54.3
FL,Lake,12069030914,78.21842934,47.7
FL,Lake,12069031000,84.24576843,40.8
FL,Lake,12069031101,89.49114729,46
FL,Lake,12069031102,85.86695072,45.3
FL,Lake,12069031103,88.55745319,52.5
FL,Lake,12069031202,106.2067432,54.4
FL,Lake,12069031203,94.56424167,58.7
FL,Lake,12069031204,95.02204249,59.2
FL,Lake,12069031205,98.95860608,48.1
FL,Lake,12069031301,90.99721747,59.7
FL,Lake,12069031305,97.45747021,57.4
FL,Lake,12069031306,97.27934981,38.5
FL,Lake,12069031307,96.47839489,57.3
FL,Lake,12069031308,101.0127878,42.8
FL,Lake,12069031309,94.4296508,43
FL,Lake,12069031310,101.5226837,38.6
FL,Lake,12069031311,106.314822,52.6
FL,Lee,12071000301,225.2012471,45.6
FL,Lee,12071000302,225.5964802,35
FL,Lee,12071000401,223.9523041,36.1
FL,Lee,12071000402,224.1948228,28.2
FL,Lee,12071000502,227.0141299,36.1
FL,Lee,12071000503,226.1518438,38.4
FL,Lee,12071000504,226.2436824,42.1
FL,Lee,12071000600,227.7061758,48.6
FL,Lee,12071000700,227.9278022,42.5
FL,Lee,12071000800,228.3370577,42.5
FL,Lee,12071000900,229.9897746,51.7
FL,Lee,12071001000,229.5511375,44.6
FL,Lee,12071001101,228.8315406,44.9
FL,Lee,12071001102,229.8764185,34.3
FL,Lee,12071001201,228.5951231,44.2
FL,Lee,12071001202,231.7340611,40.9
FL,Lee,12071001300,231.510017,39.4
FL,Lee,12071001401,231.2513334,47.8
FL,Lee,12071001402,231.2582617,38.2
FL,Lee,12071001501,232.763278,35.5
FL,Lee,12071001502,232.4990542,31.8
FL,Lee,12071001601,233.2772837,31.1
FL,Lee,12071001602,234.3446062,35
FL,Lee,12071001701,233.6472798,33.4
FL,Lee,12071001703,234.5512568,36.4
FL,Lee,12071001705,234.6910778,40.5
FL,Lee,12071001706,235.4236029,35
FL,Lee,12071001707,235.1226437,34
FL,Lee,12071001801,232.8521353,38.9
FL,Lee,12071001802,234.2166149,38.9
FL,Lee,12071001903,236.0579782,35
FL,Lee,12071001906,236.7096611,31.2
FL,Lee,12071001907,239.6572056,31.2
FL,Lee,12071001908,239.4019805,33.5
FL,Lee,12071001910,238.4160452,38.5
FL,Lee,12071001911,238.9949836,29.4
FL,Lee,12071001912,238.0084555,40.9
FL,Lee,12071001913,237.3174,39.4
FL,Lee,12071001914,237.0123708,33.7
FL,Lee,12071001915,238.1876857,45.2
FL,Lee,12071010102,221.5149315,42.8
FL,Lee,12071010103,227.6430035,27
FL,Lee,12071010104,220.8258246,32.1
FL,Lee,12071010105,225.8164941,33.5
FL,Lee,12071010201,225.8608917,41.9
FL,Lee,12071010203,225.2921513,47.7
FL,Lee,12071010204,223.0800201,44.3
FL,Lee,12071010302,226.2899479,30.2
FL,Lee,12071010303,229.5906275,47.9
FL,Lee,12071010304,229.0032149,36.1
FL,Lee,12071010305,227.9687897,43.3
FL,Lee,12071010306,228.2514862,31.1
FL,Lee,12071010307,227.6805567,28.4
FL,Lee,12071010404,230.2440925,37.1
FL,Lee,12071010405,230.2430536,39.4
FL,Lee,12071010406,236.462814,33.1
FL,Lee,12071010407,234.5013533,34.3
FL,Lee,12071010409,230.0310654,30.4
FL,Lee,12071010410,232.1911511,34.7
FL,Lee,12071010411,233.439236,34.1
FL,Lee,12071010412,232.719124,44.6
FL,Lee,12071010501,231.4539625,36.1
FL,Lee,12071010502,232.8490309,37.2
FL,Lee,12071010601,231.5425353,31.3
FL,Lee,12071010602,233.1750023,40
FL,Lee,12071010701,230.5251288,44.9
FL,Lee,12071010702,232.049297,36.4
FL,Lee,12071010801,235.1722415,42.2
FL,Lee,12071010802,233.7590601,48.8
FL,Lee,12071010803,234.7980058,34.1
FL,Lee,12071020101,220.4750773,36.3
FL,Lee,12071020102,222.4652317,41.6
FL,Lee,12071020201,220.9322953,39.1
FL,Lee,12071020202,219.6769273,42.7
FL,Lee,12071020300,222.7084867,40
FL,Lee,12071020400,223.1971672,46.4
FL,Lee,12071020501,224.1560405,30.9
FL,Lee,12071020502,225.1109482,39.9
FL,Lee,12071020600,226.004508,35.9
FL,Lee,12071020700,226.8852967,41
FL,Lee,12071020800,224.3665691,30.6
FL,Lee,12071030100,218.6525167,35.2
FL,Lee,12071030201,222.6852145,39.9
FL,Lee,12071030202,221.8667338,34.4
FL,Lee,12071030203,221.3228787,47.1
FL,Lee,12071030204,220.8741486,33
FL,Lee,12071030300,218.8006696,42.7
FL,Lee,12071040108,234.1625438,33.7
FL,Lee,12071040109,228.651845,34.3
FL,Lee,12071040110,228.3538273,29.6
FL,Lee,12071040111,234.6689961,46.1
FL,Lee,12071040112,230.8402839,28.4
FL,Lee,12071040113,236.5353367,34.2
FL,Lee,12071040114,230.7781027,42.5
FL,Lee,12071040115,235.3155036,43.3
FL,Lee,12071040116,230.6256225,31.2
FL,Lee,12071040117,232.7672187,42.1
FL,Lee,12071040118,240.0684818,43.1
FL,Lee,12071040119,230.9510682,35.2
FL,Lee,12071040120,232.2831383,32.2
FL,Lee,12071040121,228.2102912,42.4
FL,Lee,12071040122,229.4205595,33.3
FL,Lee,12071040123,225.5607389,33.1
FL,Lee,12071040124,227.2194676,34
FL,Lee,12071040125,227.3594339,33.9
FL,Lee,12071040126,227.3583397,45.9
FL,Lee,12071040127,225.5626248,48.2
FL,Lee,12071040203,226.7224073,29.8
FL,Lee,12071040205,224.1565444,33.6
FL,Lee,12071040206,223.9955913,32.9
FL,Lee,12071040207,226.9115676,42.6
FL,Lee,12071040208,222.8867401,38.8
FL,Lee,12071040209,224.1623133,31.3
FL,Lee,12071040210,224.6623487,43
FL,Lee,12071040301,228.5954084,38.3
FL,Lee,12071040302,230.0727631,39.3
FL,Lee,12071040303,229.5903728,31.2
FL,Lee,12071040304,228.9666609,45.8
FL,Lee,12071040305,227.9863527,44.6
FL,Lee,12071040308,232.2095866,37.5
FL,Lee,12071040309,229.4759013,46.2
FL,Lee,12071040310,231.4705767,30.6
FL,Lee,12071040311,229.9699579,33.6
FL,Lee,12071040312,232.3102319,47.4
FL,Lee,12071040313,229.5202355,47.2
FL,Lee,12071040314,229.5028352,41.2
FL,Lee,12071050103,239.8346245,36.1
FL,Lee,12071050104,240.1504196,43
FL,Lee,12071050105,236.3789817,38.5
FL,Lee,12071050106,238.1746847,32.4
FL,Lee,12071050203,240.5755027,36
FL,Lee,12071050204,237.5912253,47.5
FL,Lee,12071050205,238.2305137,37.1
FL,Lee,12071050206,238.2139281,44.5
FL,Lee,12071050207,239.5808968,34.3
FL,Lee,12071050208,237.722818,31.1
FL,Lee,12071050209,239.0395558,36.5
FL,Lee,12071050305,246.6880616,37.3
FL,Lee,12071050306,241.4138835,40
FL,Lee,12071050307,242.9529913,45.8
FL,Lee,12071050308,244.9600967,43.4
FL,Lee,12071050310,247.6810258,40.7
FL,Lee,12071050311,240.8302146,34.8
FL,Lee,12071050312,242.7360302,32
FL,Lee,12071050313,242.4229151,32.8
FL,Lee,12071050314,244.4256603,38.2
FL,Lee,12071050400,246.5456924,29.9
FL,Lee,12071050500,247.9159787,32.4
FL,Lee,12071050601,248.3117561,39.2
FL,Lee,12071050602,248.1099006,29.8
FL,Lee,12071060101,240.2860568,31.6
FL,Lee,12071060102,241.0119315,47.2
FL,Lee,12071060201,243.1060145,43
FL,Lee,12071060202,243.1403745,35.2
FL,Lee,12071060203,242.6314696,44.6
FL,Lee,12071060300,244.5935958,37.2
FL,Lee,12071070101,231.3918844,42.1
FL,Lee,12071070102,229.0244521,40.1
FL,Lee,12071070200,236.6010721,24.9
FL,Lee,12071080100,234.0058333,40.4
FL,Lee,12071080202,242.6579295,42.6
FL,Lee,12071080203,243.9701399,28.4
FL,Lee,12071080204,242.1142819,31.3
FL,Lee,12071080300,226.9049121,41.3
FL,Lee,12071090100,224.9258237,39.6
FL,Leon,12073000200,180.9227809,37.9
FL,Leon,12073000301,180.565257,40.7
FL,Leon,12073000302,179.5715198,49.1
FL,Leon,12073000303,178.5475013,42.5
FL,Leon,12073000400,181.3323409,33.6
FL,Leon,12073000500,181.8603176,29.9
FL,Leon,12073000600,182.0442658,35.4
FL,Leon,12073000700,181.6538738,53.6
FL,Leon,12073000800,180.8694585,33.2
FL,Leon,12073000901,179.5632431,51.6
FL,Leon,12073000903,179.588006,47.4
FL,Leon,12073000904,178.7010179,44
FL,Leon,12073000905,178.4062425,40.2
FL,Leon,12073001001,180.5064746,40
FL,Leon,12073001002,180.4461376,29.6
FL,Leon,12073001101,181.6084478,36.1
FL,Leon,12073001102,181.5657454,46.1
FL,Leon,12073001200,182.0808826,38.3
FL,Leon,12073001300,182.4583345,45
FL,Leon,12073001401,182.7253129,37.4
FL,Leon,12073001402,182.4784178,51.4
FL,Leon,12073001500,182.6544939,35.9
FL,Leon,12073001601,182.1577493,41
FL,Leon,12073001602,182.7339133,45.2
FL,Leon,12073001700,180.6115646,49.5
FL,Leon,12073001801,181.5910743,46.1
FL,Leon,12073001802,179.1992414,39.5
FL,Leon,12073001901,182.7151739,42.2
FL,Leon,12073001902,184.2475598,41.1
FL,Leon,12073002003,184.901965,45.5
FL,Leon,12073002004,183.7545925,48.1
FL,Leon,12073002005,183.2062057,44.5
FL,Leon,12073002006,182.7887201,32.5
FL,Leon,12073002101,184.4858706,38.6
FL,Leon,12073002103,183.7866733,41.1
FL,Leon,12073002104,184.4395995,49.9
FL,Leon,12073002201,185.7290684,41.4
FL,Leon,12073002205,185.3979484,51.5
FL,Leon,12073002206,186.3169955,40.9
FL,Leon,12073002207,184.1611389,46.3
FL,Leon,12073002208,185.3779545,33.6
FL,Leon,12073002302,185.337064,40.1
FL,Leon,12073002303,188.0031186,46.9
FL,Leon,12073002304,187.6036471,51.7
FL,Leon,12073002403,178.945016,48
FL,Leon,12073002408,177.8965249,37.6
FL,Leon,12073002410,178.8305936,51.2
FL,Leon,12073002411,181.3594327,44.9
FL,Leon,12073002412,181.0326468,35.7
FL,Leon,12073002413,177.1362064,31.6
FL,Leon,12073002414,178.2420451,31.5
FL,Leon,12073002415,179.5845965,32.9
FL,Leon,12073002416,180.7015224,32.1
FL,Leon,12073002417,180.9555769,38.1
FL,Leon,12073002505,177.4528149,43.5
FL,Leon,12073002507,170.0320335,38
FL,Leon,12073002508,171.2971987,40.8
FL,Leon,12073002509,177.4439137,52.5
FL,Leon,12073002510,174.4926634,51
FL,Leon,12073002511,177.2844227,36.2
FL,Leon,12073002512,174.515807,46.2
FL,Leon,12073002513,174.2623944,46.4
FL,Leon,12073002603,180.9144464,39.7
FL,Leon,12073002604,173.4852678,42.6
FL,Leon,12073002605,175.410945,50.9
FL,Leon,12073002606,171.3336856,36.5
FL,Leon,12073002701,186.165906,40.5
FL,Leon,12073002702,196.4174967,46.1
FL,Levy,12075970101,76.74781709,42.2
FL,Levy,12075970102,85.24520547,49.4
FL,Levy,12075970200,95.13752805,54.6
FL,Levy,12075970301,104.6298485,42.2
FL,Levy,12075970302,100.1470984,47.5
FL,Levy,12075970400,102.4237434,48.8
FL,Levy,12075970500,82.39459615,44.7
FL,Levy,12075970600,76.98167387,46.9
FL,Levy,12075970700,98.25297757,47.6
FL,Liberty,12077950100,210.2625777,39.9
FL,Liberty,12077950200,221.5724692,29
FL,Madison,12079110100,132.3230384,38.5
FL,Madison,12079110200,140.6342559,41.8
FL,Madison,12079110301,130.6235323,51.4
FL,Madison,12079110302,131.9943281,50.1
FL,Madison,12079110400,126.2163415,37.2
FL,Manatee,12081000101,182.6062519,35.1
FL,Manatee,12081000103,183.3826813,55
FL,Manatee,12081000105,184.2566045,34.8
FL,Manatee,12081000106,183.7828015,44.4
FL,Manatee,12081000201,185.2325742,49.7
FL,Manatee,12081000202,184.8510032,38.5
FL,Manatee,12081000304,185.7127326,43.4
FL,Manatee,12081000305,185.842391,41
FL,Manatee,12081000306,186.4522451,31.7
FL,Manatee,12081000307,186.3345101,42.2
FL,Manatee,12081000308,186.8728413,38.6
FL,Manatee,12081000309,185.7871318,37.2
FL,Manatee,12081000310,185.5827827,40.5
FL,Manatee,12081000403,185.5079355,48.8
FL,Manatee,12081000405,184.278404,35.8
FL,Manatee,12081000406,185.2539139,34.7
FL,Manatee,12081000407,184.7103409,50.5
FL,Manatee,12081000408,185.7613977,38.1
FL,Manatee,12081000501,183.6997788,36.8
FL,Manatee,12081000503,184.5138714,32.8
FL,Manatee,12081000504,184.9852312,38.9
FL,Manatee,12081000601,183.3636904,36
FL,Manatee,12081000603,184.0348197,44.1
FL,Manatee,12081000604,184.7760851,47.3
FL,Manatee,12081000703,182.3236666,42.8
FL,Manatee,12081000704,181.7467595,33.7
FL,Manatee,12081000705,182.2877743,39.6
FL,Manatee,12081000803,184.1859633,47.6
FL,Manatee,12081000804,183.2973466,48.8
FL,Manatee,12081000805,186.3087804,52.1
FL,Manatee,12081000807,184.9863142,37.1
FL,Manatee,12081000808,186.1520811,32.2
FL,Manatee,12081000809,187.2353318,37.8
FL,Manatee,12081000810,186.208301,44.7
FL,Manatee,12081000901,187.7621533,51.6
FL,Manatee,12081000902,188.5370604,44.4
FL,Manatee,12081001000,187.8434933,44.3
FL,Manatee,12081001104,188.3449628,37.6
FL,Manatee,12081001105,186.1531269,38.4
FL,Manatee,12081001106,186.5574662,35
